timestamp,datetime,comment-id,voter-id,vote
1651144073618,Thu Apr 28 18:07:53 WIB 2022,19,824,1
1651131278968,Thu Apr 28 14:34:38 WIB 2022,19,826,1
1651131693364,Thu Apr 28 14:41:33 WIB 2022,19,828,1
1651139050150,Thu Apr 28 16:44:10 WIB 2022,19,829,1
1651131987999,Thu Apr 28 14:46:27 WIB 2022,19,830,1
1651132422854,Thu Apr 28 14:53:42 WIB 2022,19,832,0
1651131952505,Thu Apr 28 14:45:52 WIB 2022,19,833,0
1651133355898,Thu Apr 28 15:09:15 WIB 2022,19,836,1
1651133302845,Thu Apr 28 15:08:22 WIB 2022,19,837,1
1651133941369,Thu Apr 28 15:19:01 WIB 2022,19,839,-1
1651135010693,Thu Apr 28 15:36:50 WIB 2022,19,841,1
1651135678968,Thu Apr 28 15:47:58 WIB 2022,19,845,1
1651134892209,Thu Apr 28 15:34:52 WIB 2022,19,846,0
1651144470131,Thu Apr 28 18:14:30 WIB 2022,19,847,1
1651135661635,Thu Apr 28 15:47:41 WIB 2022,19,848,0
1651135782850,Thu Apr 28 15:49:42 WIB 2022,19,850,1
1651136357374,Thu Apr 28 15:59:17 WIB 2022,19,851,1
1651137773584,Thu Apr 28 16:22:53 WIB 2022,19,860,0
1651137736219,Thu Apr 28 16:22:16 WIB 2022,19,863,1
1651138200291,Thu Apr 28 16:30:00 WIB 2022,19,864,1
1651139945114,Thu Apr 28 16:59:05 WIB 2022,19,866,1
1651139457134,Thu Apr 28 16:50:57 WIB 2022,19,867,1
1651140543225,Thu Apr 28 17:09:03 WIB 2022,19,870,0
1651141377015,Thu Apr 28 17:22:57 WIB 2022,19,874,1
1651141443610,Thu Apr 28 17:24:03 WIB 2022,19,875,0
1651142163978,Thu Apr 28 17:36:03 WIB 2022,19,876,1
1651142339961,Thu Apr 28 17:38:59 WIB 2022,19,878,1
1651142735338,Thu Apr 28 17:45:35 WIB 2022,19,879,1
1651144234132,Thu Apr 28 18:10:34 WIB 2022,19,881,0
1651144096535,Thu Apr 28 18:08:16 WIB 2022,19,882,1
1651144231768,Thu Apr 28 18:10:31 WIB 2022,19,884,1
1651144259332,Thu Apr 28 18:10:59 WIB 2022,19,886,0
1651144356999,Thu Apr 28 18:12:36 WIB 2022,19,887,0
1651145142603,Thu Apr 28 18:25:42 WIB 2022,19,891,0
1651145112142,Thu Apr 28 18:25:12 WIB 2022,19,892,0
1651145657680,Thu Apr 28 18:34:17 WIB 2022,19,896,1
1651146039720,Thu Apr 28 18:40:39 WIB 2022,19,898,0
1651163391682,Thu Apr 28 23:29:51 WIB 2022,19,900,1
1651149093191,Thu Apr 28 19:31:33 WIB 2022,19,911,1
1651150742213,Thu Apr 28 19:59:02 WIB 2022,19,913,1
1651150519090,Thu Apr 28 19:55:19 WIB 2022,19,915,1
1651603454363,Wed May 04 01:44:14 WIB 2022,19,917,-1
1651150808194,Thu Apr 28 20:00:08 WIB 2022,19,919,1
1651151481784,Thu Apr 28 20:11:21 WIB 2022,19,922,1
1651155789662,Thu Apr 28 21:23:09 WIB 2022,19,936,0
1651157617088,Thu Apr 28 21:53:37 WIB 2022,19,937,1
1651156134217,Thu Apr 28 21:28:54 WIB 2022,19,938,1
1651158937559,Thu Apr 28 22:15:37 WIB 2022,19,941,0
1651206844512,Fri Apr 29 11:34:04 WIB 2022,19,944,1
1651159214243,Thu Apr 28 22:20:14 WIB 2022,19,945,1
1651159666832,Thu Apr 28 22:27:46 WIB 2022,19,949,1
1651160935715,Thu Apr 28 22:48:55 WIB 2022,19,950,0
1651161689228,Thu Apr 28 23:01:29 WIB 2022,19,953,1
1651161810620,Thu Apr 28 23:03:30 WIB 2022,19,954,0
1651162254854,Thu Apr 28 23:10:54 WIB 2022,19,956,0
1651162508624,Thu Apr 28 23:15:08 WIB 2022,19,958,1
1651164137875,Thu Apr 28 23:42:17 WIB 2022,19,961,-1
1651165749378,Fri Apr 29 00:09:09 WIB 2022,19,963,1
1651165400573,Fri Apr 29 00:03:20 WIB 2022,19,964,-1
1651166165768,Fri Apr 29 00:16:05 WIB 2022,19,966,1
1651166377445,Fri Apr 29 00:19:37 WIB 2022,19,969,1
1651167667256,Fri Apr 29 00:41:07 WIB 2022,19,973,1
1651170369932,Fri Apr 29 01:26:09 WIB 2022,19,975,1
1651170897633,Fri Apr 29 01:34:57 WIB 2022,19,977,1
1651170536503,Fri Apr 29 01:28:56 WIB 2022,19,979,-1
1651172014991,Fri Apr 29 01:53:34 WIB 2022,19,980,0
1651172849081,Fri Apr 29 02:07:29 WIB 2022,19,982,0
1651174362400,Fri Apr 29 02:32:42 WIB 2022,19,984,1
1651179768335,Fri Apr 29 04:02:48 WIB 2022,19,985,0
1651181784041,Fri Apr 29 04:36:24 WIB 2022,19,991,1
1651181784044,Fri Apr 29 04:36:24 WIB 2022,19,991,1
1651215209322,Fri Apr 29 13:53:29 WIB 2022,19,999,1
1651217168533,Fri Apr 29 14:26:08 WIB 2022,19,1001,1
1651217332847,Fri Apr 29 14:28:52 WIB 2022,19,1002,1
1651217344174,Fri Apr 29 14:29:04 WIB 2022,19,1004,1
1651220881815,Fri Apr 29 15:28:01 WIB 2022,19,1005,1
1651220380000,Fri Apr 29 15:19:40 WIB 2022,19,1007,0
1651221399446,Fri Apr 29 15:36:39 WIB 2022,19,1008,0
1651223551942,Fri Apr 29 16:12:31 WIB 2022,19,1014,1
1651229888534,Fri Apr 29 17:58:08 WIB 2022,19,1019,1
1651228315477,Fri Apr 29 17:31:55 WIB 2022,19,1020,1
1651231630670,Fri Apr 29 18:27:10 WIB 2022,19,1026,1
1651233393031,Fri Apr 29 18:56:33 WIB 2022,19,1031,1
1651233968619,Fri Apr 29 19:06:08 WIB 2022,19,1033,1
1651235197632,Fri Apr 29 19:26:37 WIB 2022,19,1034,1
1651236933270,Fri Apr 29 19:55:33 WIB 2022,19,1038,1
1651238712162,Fri Apr 29 20:25:12 WIB 2022,19,1039,1
1651238867805,Fri Apr 29 20:27:47 WIB 2022,19,1045,1
1651240247660,Fri Apr 29 20:50:47 WIB 2022,19,1047,1
1651241053488,Fri Apr 29 21:04:13 WIB 2022,19,1050,1
1651243006819,Fri Apr 29 21:36:46 WIB 2022,19,1051,0
1651242136936,Fri Apr 29 21:22:16 WIB 2022,19,1054,1
1651243336366,Fri Apr 29 21:42:16 WIB 2022,19,1059,1
1651248055131,Fri Apr 29 23:00:55 WIB 2022,19,1064,1
1651250331743,Fri Apr 29 23:38:51 WIB 2022,19,1070,1
1651251055881,Fri Apr 29 23:50:55 WIB 2022,19,1072,1
1651256687930,Sat Apr 30 01:24:47 WIB 2022,19,1077,-1
1651256280576,Sat Apr 30 01:18:00 WIB 2022,19,1078,1
1651908158281,Sat May 07 14:22:38 WIB 2022,19,1084,0
1651262787857,Sat Apr 30 03:06:27 WIB 2022,19,1088,1
1651262638115,Sat Apr 30 03:03:58 WIB 2022,19,1089,0
1651263752951,Sat Apr 30 03:22:32 WIB 2022,19,1091,0
1651264304898,Sat Apr 30 03:31:44 WIB 2022,19,1092,1
1651267100907,Sat Apr 30 04:18:20 WIB 2022,19,1094,1
1651502988737,Mon May 02 21:49:48 WIB 2022,19,1095,1
1651269097609,Sat Apr 30 04:51:37 WIB 2022,19,1097,1
1651278049673,Sat Apr 30 07:20:49 WIB 2022,19,1099,1
1651430665228,Mon May 02 01:44:25 WIB 2022,19,1103,0
1651306756376,Sat Apr 30 15:19:16 WIB 2022,19,1106,1
1651312483945,Sat Apr 30 16:54:43 WIB 2022,19,1109,0
1651311153198,Sat Apr 30 16:32:33 WIB 2022,19,1112,1
1651355286335,Sun May 01 04:48:06 WIB 2022,19,1116,1
1651324589390,Sat Apr 30 20:16:29 WIB 2022,19,1127,1
1651328300860,Sat Apr 30 21:18:20 WIB 2022,19,1133,0
1651328558664,Sat Apr 30 21:22:38 WIB 2022,19,1134,1
1651330144491,Sat Apr 30 21:49:04 WIB 2022,19,1136,1
1651330915145,Sat Apr 30 22:01:55 WIB 2022,19,1138,1
1651331613197,Sat Apr 30 22:13:33 WIB 2022,19,1139,1
1651334533819,Sat Apr 30 23:02:13 WIB 2022,19,1143,-1
1651335920439,Sat Apr 30 23:25:20 WIB 2022,19,1146,1
1651337879969,Sat Apr 30 23:57:59 WIB 2022,19,1150,0
1651337880010,Sat Apr 30 23:58:00 WIB 2022,19,1150,0
1651344024556,Sun May 01 01:40:24 WIB 2022,19,1154,1
1651346441557,Sun May 01 02:20:41 WIB 2022,19,1155,0
1651347747595,Sun May 01 02:42:27 WIB 2022,19,1156,1
1651349254386,Sun May 01 03:07:34 WIB 2022,19,1158,0
1651352007817,Sun May 01 03:53:27 WIB 2022,19,1159,0
1651354616973,Sun May 01 04:36:56 WIB 2022,19,1161,1
1651355194814,Sun May 01 04:46:34 WIB 2022,19,1162,1
1651384027891,Sun May 01 12:47:07 WIB 2022,19,1163,1
